Occupant Config,,,Crash Config,Sensor accuracy: adaptive system,,,,Non-adaptive system,,Seatbelt Component
101.2,1628,181.5,50,0.060674846,0.091012269,0.061263442,0.091895163,0.062584333,0.093876499,SLL
101.2,1628,181.5,56,0.171338878,0.257008317,0.166535087,0.249802631,0.155081326,0.232621989,SLL
101.2,1628,188,40,0.028468192,0.042702287,0.023651898,0.035477847,0.014440179,0.021660268,SLL
101.2,1628,188,50,0.018030286,0.027045429,0.032065156,0.048097734,0.027200199,0.040800298,SLL
101.2,1628,188,56,0.098001035,0.147001553,0.103511398,0.155267096,0.087454736,0.131182104,SLL
101.2,1722,175,40,0.025365492,0.038048239,0.062637066,0.093955599,0.047771573,0.07165736,SLL
101.2,1722,175,50,0.117442251,0.176163376,0.112926209,0.169389313,0.258868609,0.388302914,SLL
101.2,1722,175,56,0.233182735,0.349774102,0.206867552,0.310301328,0.641192499,0.961788748,SLL
101.2,1722,181.5,40,0.044949532,0.067424297,0.048497438,0.072746158,0.040069878,0.060104817,SLL
101.2,1722,181.5,50,0.083212673,0.124819009,0.096212985,0.144319477,0.186114908,0.279172362,SLL
101.2,1722,181.5,56,0.14153962,0.21230943,0.140775937,0.211163905,0.569032778,0.853549167,SLL
101.2,1722,188,40,0.018427849,0.027641773,0.016847014,0.025270522,0.012074769,0.018112153,SLL
101.2,1722,188,50,0.008527637,0.012791455,0.005163729,0.007745594,0.08293293,0.124399394,SLL
101.2,1722,188,56,0.115066363,0.172599545,0.128398544,0.192597816,0.385892815,0.578839222,SLL
101.2,1816,175,40,0.073894262,0.110841393,0.068229437,0.102344155,0.062425413,0.09363812,SLL
101.2,1816,175,50,0.131556703,0.197335055,0.131277939,0.196916908,0.288204934,0.432307401,SLL
101.2,1816,175,56,0.234646358,0.351969537,0.235060794,0.352591191,0.63546792,0.953201881,SLL
101.2,1816,181.5,40,0.043106318,0.064659476,0.047435701,0.071153551,0.040443361,0.060665041,SLL
101.2,1816,181.5,50,0.08670791,0.130061866,0.086832243,0.130248365,0.265791773,0.398687659,SLL
101.2,1816,181.5,56,0.142219654,0.21332948,0.141522056,0.212283084,0.590328276,0.885492414,SLL
101.2,1816,188,40,0.005235374,0.007853061,0.005431354,0.008147031,0.01507622,0.02261433,SLL
101.2,1816,188,50,0.030254622,0.045381933,0.024474976,0.036712465,0.220171065,0.330256597,SLL
101.2,1816,188,56,0.067697315,0.101545972,0.065266375,0.097899562,0.527816733,0.7917251,SLL
49,1440,152,40,0.007093012,0.010639518,0.007695138,0.011542708,0.013915777,0.020873666,SLL
49,1440,152,50,0.020393179,0.030589768,0.018327218,0.027490827,0.018172085,0.027258128,SLL
49,1440,152,56,0.037699864,0.056549795,0.037699504,0.056549256,0.052931512,0.079397267,SLL
49,1440,159.6666667,40,0.004961431,0.007442147,0.004672825,0.007009238,0.017523885,0.026285827,SLL
49,1440,159.6666667,50,0.033575753,0.05036363,0.038959035,0.058438553,0.030642986,0.045964479,SLL
49,1440,159.6666667,56,0.104088599,0.156132899,0.122619045,0.183928568,0.122892929,0.184339394,SLL
49,1534,152,40,0.007051647,0.01057747,0.007258177,0.010887265,0.017527997,0.026291996,SLL
49,1534,152,50,0.012023509,0.018035263,0.016532463,0.024798694,0.020694494,0.031041741,SLL
49,1534,152,56,0.024162111,0.036243166,0.032551545,0.048827317,0.064571341,0.096857012,SLL
49,1534,159.6666667,40,0.012261808,0.018392712,0.013035834,0.019553751,0.018628776,0.027943164,SLL
49,1534,159.6666667,50,0.0696119,0.10441785,0.064511039,0.096766558,0.044980837,0.067471256,SLL
49,1534,159.6666667,56,0.088291033,0.13243655,0.124188068,0.186282102,0.144155491,0.216233237,SLL
49,1628,152,40,0.001751781,0.002627671,0.001906574,0.002859861,0.021550715,0.032326072,SLL
49,1628,152,50,0.012759686,0.019139528,0.015740037,0.023610055,0.026931703,0.040397555,SLL
49,1628,152,56,0.093025736,0.139538604,0.092882433,0.139323649,0.108573389,0.162860084,SLL
49,1628,159.6666667,40,0.012096167,0.01814425,0.012292862,0.018439293,0.019774795,0.029662192,SLL
49,1628,159.6666667,50,0.08355083,0.125326245,0.106549556,0.159824334,0.066696037,0.100044055,SLL
49,1628,159.6666667,56,0.199535568,0.299303352,0.224178042,0.336267063,0.159961091,0.239941636,SLL
49,1722,152,40,0.011683702,0.017525554,0.011816561,0.017724842,0.025682569,0.038523853,SLL
49,1722,152,50,0.101668663,0.152502994,0.09618606,0.14427909,0.046419048,0.069628573,SLL
49,1722,152,56,0.185274379,0.277911569,0.201409154,0.302113732,0.155045503,0.232568255,SLL
49,1722,159.6666667,40,0.024299204,0.036448807,0.024249077,0.036373615,0.020929933,0.031394899,SLL
49,1722,159.6666667,50,0.049206853,0.073810279,0.049174207,0.07376131,0.100585197,0.150877796,SLL
49,1722,159.6666667,56,0.134129517,0.201194276,0.133014676,0.199522013,0.194177476,0.291266213,SLL
49,1816,152,40,0.050360203,0.075540304,0.050356865,0.075535297,0.072650227,0.108975341,SLL
49,1816,152,50,0.157688862,0.236533294,0.168555981,0.252833971,0.20431986,0.30647979,SLL
49,1816,152,56,0.303772146,0.45565822,0.303779744,0.455669616,0.329374741,0.494062112,SLL
49,1816,159.6666667,40,0.024208956,0.036313434,0.028724958,0.043087437,0.022055447,0.033083171,SLL
49,1816,159.6666667,50,0.109614622,0.164421933,0.134343671,0.201515506,0.143774497,0.215661746,SLL
49,1816,159.6666667,56,0.247089026,0.370633539,0.247089678,0.370634516,0.256811033,0.385216549,SLL
58.66666667,1440,152,40,0.011410713,0.01711607,0.015488863,0.023233294,0.016219914,0.024329871,SLL
58.66666667,1440,152,50,0.062837546,0.094256318,0.111001162,0.166501743,0.023457587,0.03518638,SLL
58.66666667,1440,152,56,0.031842411,0.047763616,0.031838655,0.047757983,0.087449501,0.131174252,SLL
58.66666667,1440,159.6666667,40,0.011364162,0.017046243,0.012155294,0.018232942,0.02233541,0.033503115,SLL
58.66666667,1440,159.6666667,50,0.079463246,0.119194869,0.075564367,0.113346551,0.080640198,0.120960297,SLL
58.66666667,1440,159.6666667,56,0.138000384,0.207000576,0.189011699,0.283517548,0.165404513,0.24810677,SLL
58.66666667,1440,167.3333333,40,0.013224661,0.019836992,0.013193786,0.019790679,0.02079469,0.031192034,SLL
58.66666667,1440,167.3333333,50,0.03643328,0.054649919,0.042879549,0.064319323,0.056792695,0.085189042,SLL
58.66666667,1440,167.3333333,56,0.079151153,0.118726729,0.084319814,0.12647972,0.119893564,0.179840346,SLL
58.66666667,1440,175,40,0.000927567,0.001391351,0.002214432,0.003321648,0.013026476,0.019539714,SLL
58.66666667,1440,175,50,0.009361207,0.014041811,0.010029912,0.015044868,0.021446109,0.032169163,SLL
58.66666667,1440,175,56,0.0316844,0.047526599,0.059187011,0.088780516,0.049737496,0.074606244,SLL
58.66666667,1534,152,40,0.005935483,0.008903225,0.006218001,0.009327002,0.020154297,0.030231446,SLL
58.66666667,1534,152,50,0.020182133,0.030273199,0.020363688,0.030545533,0.025918245,0.038877368,SLL
58.66666667,1534,152,56,0.036607206,0.054910809,0.038004994,0.057007492,0.087212377,0.130818565,SLL
58.66666667,1534,159.6666667,40,0.011235714,0.016853571,0.01139015,0.017085224,0.023453832,0.035180748,SLL
58.66666667,1534,159.6666667,50,0.076501364,0.114752046,0.105558972,0.158338458,0.092375472,0.138563208,SLL
58.66666667,1534,159.6666667,56,0.101187871,0.151781807,0.100641062,0.150961592,0.180157186,0.270235779,SLL
58.66666667,1534,167.3333333,40,0.00977242,0.01465863,0.010064483,0.015096724,0.022070408,0.033105612,SLL
58.66666667,1534,167.3333333,50,0.093005096,0.139507644,0.091155987,0.136733981,0.071519962,0.107279943,SLL
58.66666667,1534,167.3333333,56,0.101227669,0.151841504,0.103435417,0.155153125,0.123608449,0.185412674,SLL
58.66666667,1534,175,40,0.005046725,0.007570088,0.00499779,0.007496685,0.017662346,0.02649352,SLL
58.66666667,1534,175,50,0.017910719,0.026866078,0.020443439,0.030665159,0.02017206,0.030258089,SLL
58.66666667,1534,175,56,0.0448567,0.06728505,0.034155307,0.05123296,0.053393502,0.080090254,SLL
58.66666667,1628,152,40,0.006854832,0.010282248,0.011543334,0.017315,0.025517941,0.038276911,SLL
58.66666667,1628,152,50,0.042404294,0.063606441,0.041851223,0.062776834,0.033628583,0.050442874,SLL
58.66666667,1628,152,56,0.046689381,0.070034071,0.048127601,0.072191401,0.078236609,0.117354914,SLL
58.66666667,1628,159.6666667,40,0.037312567,0.055968851,0.04039073,0.060586095,0.024600804,0.036901206,SLL
58.66666667,1628,159.6666667,50,0.04659903,0.069898546,0.057235424,0.085853136,0.114240172,0.171360257,SLL
58.66666667,1628,159.6666667,56,0.142855745,0.214283618,0.136697126,0.205045689,0.20961164,0.314417459,SLL
58.66666667,1628,167.3333333,40,0.016637981,0.024956971,0.015864432,0.023796648,0.023353994,0.035030991,SLL
58.66666667,1628,167.3333333,50,0.065798993,0.098698489,0.067376269,0.101064404,0.080852132,0.121278198,SLL
58.66666667,1628,167.3333333,56,0.100682739,0.151024108,0.105108048,0.157662072,0.146896133,0.220344199,SLL
58.66666667,1628,175,40,0.004964948,0.007447422,0.004498243,0.006747365,0.026084542,0.039126813,SLL
58.66666667,1628,175,50,0.02070948,0.03106422,0.022799586,0.034199379,0.031232119,0.046848178,SLL
58.66666667,1628,175,56,0.05244336,0.07866504,0.053368451,0.080052676,0.053888027,0.080832041,SLL
58.66666667,1722,152,40,0.040928566,0.06139285,0.046570138,0.069855207,0.029861152,0.044791728,SLL
58.66666667,1722,152,50,0.056074202,0.084111303,0.055255413,0.08288312,0.043670475,0.065505713,SLL
58.66666667,1722,152,56,0.124770639,0.187155958,0.124983945,0.187475917,0.132653544,0.198980316,SLL
58.66666667,1722,159.6666667,40,0.018159211,0.027238816,0.01873529,0.028102934,0.025726199,0.038589299,SLL
58.66666667,1722,159.6666667,50,0.065147557,0.097721335,0.065237754,0.097856631,0.137606946,0.206410419,SLL
58.66666667,1722,159.6666667,56,0.193217525,0.289826288,0.179714933,0.2695724,0.256771311,0.385156966,SLL
58.66666667,1722,167.3333333,40,0.011233449,0.016850173,0.011391222,0.017086834,0.024635255,0.036952883,SLL
58.66666667,1722,167.3333333,50,0.058641241,0.087961862,0.058190459,0.087285688,0.097634333,0.1464515,SLL
58.66666667,1722,167.3333333,56,0.144435349,0.216653023,0.160015914,0.240023872,0.159394018,0.239091027,SLL
58.66666667,1722,175,40,0.007299423,0.010949135,0.00893259,0.013398886,0.03381902,0.05072853,SLL
58.66666667,1722,175,50,0.021516562,0.032274842,0.018059492,0.027089238,0.046875536,0.070313305,SLL
58.66666667,1722,175,56,0.075664737,0.113497106,0.075596558,0.113394837,0.07213305,0.108199575,SLL
58.66666667,1816,152,40,0.057157325,0.085735988,0.056377649,0.084566474,0.064536908,0.096805361,SLL
58.66666667,1816,152,50,0.158684618,0.238026927,0.149858904,0.224788356,0.165811859,0.248717789,SLL
58.66666667,1816,152,56,0.319982101,0.479973151,0.327424195,0.491136292,0.359571562,0.539357343,SLL
58.66666667,1816,159.6666667,40,0.02689898,0.04034847,0.02775985,0.041639775,0.053345584,0.080018375,SLL
58.66666667,1816,159.6666667,50,0.182159717,0.273239575,0.187935887,0.28190383,0.18650814,0.27976221,SLL
58.66666667,1816,159.6666667,56,0.263761997,0.395642995,0.295847687,0.44377153,0.292570234,0.438855351,SLL
58.66666667,1816,167.3333333,40,0.019212991,0.028819486,0.046419654,0.069629481,0.026719308,0.040078962,SLL
58.66666667,1816,167.3333333,50,0.070141261,0.105211892,0.07015985,0.105239775,0.115316847,0.17297527,SLL
58.66666667,1816,167.3333333,56,0.178014143,0.267021214,0.186685603,0.280028404,0.199704936,0.299557404,SLL
58.66666667,1816,175,40,0.00991255,0.014868826,0.016456127,0.024684191,0.035046101,0.052569151,SLL
58.66666667,1816,175,50,0.016232276,0.024348414,0.030850288,0.046275432,0.04843694,0.07265541,SLL
58.66666667,1816,175,56,0.070427399,0.105641098,0.098603235,0.147904853,0.092398112,0.138597169,SLL
68.33333333,1440,152,40,0.020361245,0.030541867,0.018217146,0.02732572,0.01915735,0.028736025,SLL
68.33333333,1440,152,50,0.031302869,0.046954304,0.03187269,0.047809035,0.070047763,0.105071645,SLL
68.33333333,1440,152,56,0.051315685,0.076973527,0.048908499,0.073362749,0.201859335,0.302789003,SLL
68.33333333,1440,159.6666667,40,0.05749274,0.08623911,0.073575731,0.110363597,0.027137399,0.040706098,SLL
68.33333333,1440,159.6666667,50,0.051175773,0.07676366,0.052134693,0.078202039,0.136493119,0.204739679,SLL
68.33333333,1440,159.6666667,56,0.152507917,0.228761876,0.1909461,0.28641915,0.233729731,0.350594596,SLL
68.33333333,1440,167.3333333,40,0.025548637,0.038322955,0.029788256,0.044682384,0.02564919,0.038473785,SLL
68.33333333,1440,167.3333333,50,0.059681452,0.089522177,0.065731666,0.098597499,0.084429666,0.1266445,SLL
68.33333333,1440,167.3333333,56,0.103719494,0.155579241,0.108912486,0.163368729,0.143791042,0.215686562,SLL
68.33333333,1440,175,40,0.005014956,0.007522434,0.014755547,0.022133321,0.015505373,0.02325806,SLL
68.33333333,1440,175,50,0.020113528,0.030170292,0.020109713,0.03016457,0.026898324,0.040347487,SLL
68.33333333,1440,175,56,0.027299371,0.040949056,0.027888498,0.041832747,0.063491812,0.095237719,SLL
68.33333333,1534,152,40,0.022004843,0.033007264,0.02557379,0.038360685,0.023430169,0.035145253,SLL
68.33333333,1534,152,50,0.035164356,0.052746534,0.035716355,0.053574532,0.070801151,0.106201726,SLL
68.33333333,1534,152,56,0.059045689,0.088568534,0.059938076,0.089907114,0.236562484,0.354843725,SLL
68.33333333,1534,159.6666667,40,0.024047903,0.036071855,0.018400669,0.027601004,0.028249204,0.042373806,SLL
68.33333333,1534,159.6666667,50,0.058688798,0.088033198,0.058592081,0.087888122,0.145243253,0.217864879,SLL
68.33333333,1534,159.6666667,56,0.187390056,0.281085084,0.187737391,0.281606087,0.271743319,0.407614978,SLL
68.33333333,1534,167.3333333,40,0.015705049,0.023557574,0.01669246,0.025038689,0.026935518,0.040403277,SLL
68.33333333,1534,167.3333333,50,0.057315939,0.085973908,0.057931483,0.086897225,0.096026368,0.144039552,SLL
68.33333333,1534,167.3333333,56,0.109335346,0.164003019,0.110407641,0.165611461,0.170452578,0.255678867,SLL
68.33333333,1534,175,40,0.007087946,0.010631919,0.007547915,0.011321872,0.018522143,0.027783215,SLL
68.33333333,1534,175,50,0.022678297,0.034017445,0.026232394,0.039348591,0.023064196,0.034596294,SLL
68.33333333,1534,175,56,0.065960929,0.098941394,0.054165927,0.081248891,0.062639658,0.093959488,SLL
68.33333333,1628,152,40,0.014401317,0.021601975,0.020563483,0.030845225,0.030893326,0.046339989,SLL
68.33333333,1628,152,50,0.04542254,0.068133809,0.073254098,0.109881146,0.08175937,0.122639056,SLL
68.33333333,1628,152,56,0.098001809,0.147002714,0.182425491,0.273638237,0.221868998,0.332803498,SLL
68.33333333,1628,159.6666667,40,0.040903687,0.061355531,0.048036873,0.07205531,0.029376745,0.044065118,SLL
68.33333333,1628,159.6666667,50,0.114565002,0.171847503,0.136196806,0.204295208,0.160685053,0.241027579,SLL
68.33333333,1628,159.6666667,56,0.181215749,0.271823624,0.17797216,0.26695824,0.287761427,0.43164214,SLL
68.33333333,1628,167.3333333,40,0.025425315,0.038137972,0.027484,0.041226,0.028237343,0.042356014,SLL
68.33333333,1628,167.3333333,50,0.067773988,0.101660981,0.071853725,0.107780587,0.103067097,0.154600646,SLL
68.33333333,1628,167.3333333,56,0.141935437,0.212903156,0.138751546,0.208127319,0.179382061,0.269073091,SLL
68.33333333,1628,175,40,0.008709729,0.013064593,0.01374203,0.020613045,0.027330697,0.040996045,SLL
68.33333333,1628,175,50,0.04469651,0.067044765,0.044111252,0.066166878,0.035404086,0.053106129,SLL
68.33333333,1628,175,56,0.059879299,0.089818949,0.059498039,0.089247058,0.075617489,0.113426233,SLL
68.33333333,1628,181.5,40,0.01499331,0.022489965,0.015899181,0.023848772,0.022332668,0.033499002,SLL
68.33333333,1628,181.5,50,0.037441075,0.056161612,0.036828458,0.055242687,0.035421491,0.053132236,SLL
68.33333333,1628,181.5,56,0.053347481,0.080021222,0.054548025,0.081822037,0.059586842,0.089380263,SLL
68.33333333,1628,188,40,0.007061303,0.010591954,0.003440022,0.005160034,0.009434462,0.014151692,SLL
68.33333333,1628,188,50,0.005586505,0.008379757,0.005587935,0.008381903,0.009475589,0.014213383,SLL
68.33333333,1628,188,56,0.018914105,0.028371158,0.018569952,0.027854928,0.02549017,0.038235255,SLL
68.33333333,1722,152,40,0.02338741,0.035081114,0.083956732,0.125935098,0.035766423,0.053649634,SLL
68.33333333,1722,152,50,0.066278794,0.099418191,0.059737721,0.089606581,0.055002153,0.082503229,SLL
68.33333333,1722,152,56,0.165877795,0.248816692,0.173736802,0.260605204,0.200222543,0.300333814,SLL
68.33333333,1722,159.6666667,40,0.044656754,0.06698513,0.047866762,0.071800143,0.053919332,0.080878997,SLL
68.33333333,1722,159.6666667,50,0.120342935,0.180514402,0.123505284,0.185257926,0.200806133,0.3012092,SLL
68.33333333,1722,159.6666667,56,0.246048398,0.369072597,0.246010196,0.369015294,0.285839026,0.428758539,SLL
68.33333333,1722,167.3333333,40,0.026651859,0.039977789,0.028281689,0.042422533,0.039761816,0.059642724,SLL
68.33333333,1722,167.3333333,50,0.084717957,0.127076936,0.096845791,0.145268686,0.117793982,0.176690973,SLL
68.33333333,1722,167.3333333,56,0.166726691,0.250090037,0.170664824,0.255997236,0.186874649,0.280311974,SLL
68.33333333,1722,175,40,0.009065211,0.013597816,0.011549592,0.017324388,0.036939263,0.055408895,SLL
68.33333333,1722,175,50,0.044475901,0.066713852,0.048072167,0.072108251,0.054380655,0.081570983,SLL
68.33333333,1722,175,56,0.091823946,0.13773592,0.092644089,0.138966133,0.081945087,0.122917631,SLL
68.33333333,1722,181.5,40,0.013172507,0.019758761,0.013444543,0.020166814,0.022871554,0.034307331,SLL
68.33333333,1722,181.5,50,0.038543463,0.057815194,0.038668633,0.058002949,0.035904288,0.053856432,SLL
68.33333333,1722,181.5,56,0.062071714,0.093107571,0.064773307,0.09715996,0.07200845,0.108012674,SLL
68.33333333,1722,188,40,0.009753227,0.014629841,0.009541094,0.014311641,0.0118981,0.017847151,SLL
68.33333333,1722,188,50,0.01181519,0.017722785,0.01195693,0.017935395,0.012980998,0.019471496,SLL
68.33333333,1722,188,56,0.022374632,0.033561948,0.023091116,0.034636674,0.024569042,0.036853563,SLL
68.33333333,1816,152,40,0.066952413,0.100428619,0.067914579,0.101871869,0.057649241,0.086473861,SLL
68.33333333,1816,152,50,0.152227856,0.228341784,0.152953644,0.229430465,0.209441094,0.314161641,SLL
68.33333333,1816,152,56,0.350118331,0.525177496,0.363832066,0.545748099,0.398881612,0.598322417,SLL
68.33333333,1816,159.6666667,40,0.04736478,0.07104717,0.056234441,0.084351662,0.085920459,0.128880689,SLL
68.33333333,1816,159.6666667,50,0.142599816,0.213899724,0.148710666,0.223065998,0.239479073,0.35921861,SLL
68.33333333,1816,159.6666667,56,0.256998235,0.385497352,0.271413656,0.407120483,0.335078726,0.50261809,SLL
68.33333333,1816,167.3333333,40,0.033983009,0.050974513,0.035505939,0.053258908,0.05322999,0.079844984,SLL
68.33333333,1816,167.3333333,50,0.14900897,0.223513455,0.12245531,0.183682965,0.138269678,0.207404517,SLL
68.33333333,1816,167.3333333,56,0.205542563,0.308313844,0.19915906,0.298738589,0.205432016,0.308148024,SLL
68.33333333,1816,175,40,0.013498306,0.020247459,0.01448518,0.021727771,0.039368153,0.059052229,SLL
68.33333333,1816,175,50,0.041788578,0.062682867,0.064325341,0.096488012,0.05675447,0.085131705,SLL
68.33333333,1816,175,56,0.053931854,0.08089778,0.05854895,0.087823426,0.086873908,0.130310861,SLL
68.33333333,1816,181.5,40,0.022991836,0.034487754,0.024781406,0.037172109,0.023385704,0.035078555,SLL
68.33333333,1816,181.5,50,0.04355048,0.065325721,0.04526168,0.06789252,0.036421835,0.054632753,SLL
68.33333333,1816,181.5,56,0.120918104,0.181377156,0.101019124,0.151528686,0.124343695,0.186515543,SLL
68.33333333,1816,188,40,0,0,0,0,0.012146831,0.018220246,SLL
68.33333333,1816,188,50,0.017519236,0.026278853,0.017486334,0.026229501,0.015429735,0.023144603,SLL
68.33333333,1816,188,56,0.035825133,0.053737699,0.041096722,0.061645083,0.039503163,0.059254745,SLL
78,1440,152,40,0.019504547,0.029256821,0.021085858,0.031628788,0.023133218,0.034699827,SLL
78,1440,152,50,0.034721899,0.052082848,0.034140984,0.051211476,0.276101479,0.414152219,SLL
78,1440,152,56,0.10125452,0.15188178,0.10126108,0.151891619,0.580107026,0.87016054,SLL
78,1440,159.6666667,40,0.035823107,0.05373466,0.036492109,0.054738164,0.045630971,0.068446456,SLL
78,1440,159.6666667,50,0.225884448,0.338826673,0.192097248,0.288145872,0.203346674,0.305020011,SLL
78,1440,159.6666667,56,0.201857805,0.302786707,0.200534655,0.300801982,0.297649444,0.446474166,SLL
78,1440,167.3333333,40,0.021732152,0.032598227,0.02104795,0.031571925,0.030507505,0.045761257,SLL
78,1440,167.3333333,50,0.108103384,0.162155076,0.10444037,0.156660555,0.111921277,0.167881916,SLL
78,1440,167.3333333,56,0.149582359,0.224373538,0.150994642,0.226491963,0.18897615,0.283464225,SLL
78,1440,175,40,0.008441448,0.012662172,0.012875497,0.019313246,0.017467022,0.026200533,SLL
78,1440,175,50,0.014563859,0.021845788,0.015228391,0.022842586,0.032141822,0.048212733,SLL
78,1440,175,56,0.045034583,0.067551874,0.054660984,0.081991477,0.07460468,0.111907021,SLL
78,1534,152,40,0.01439029,0.021585435,0.013132095,0.019698143,0.027793109,0.041689664,SLL
78,1534,152,50,0.044471681,0.066707522,0.045145154,0.067717731,0.3698357,0.554753551,SLL
78,1534,152,56,0.19129173,0.286937595,0.191018698,0.286528047,0.871636626,1.307454938,SLL
78,1534,159.6666667,40,0.047956765,0.071935147,0.050741076,0.076111615,0.054333246,0.081499869,SLL
78,1534,159.6666667,50,0.133949428,0.200924141,0.129883313,0.19482497,0.212681154,0.31902173,SLL
78,1534,159.6666667,56,0.235880901,0.353821351,0.324749482,0.487124223,0.33445101,0.501676515,SLL
78,1534,167.3333333,40,0.027128979,0.040693468,0.028214272,0.042321408,0.031808674,0.047713012,SLL
78,1534,167.3333333,50,0.084342802,0.126514203,0.090323992,0.135485989,0.125190723,0.187786084,SLL
78,1534,167.3333333,56,0.164723602,0.247085403,0.169191425,0.253787138,0.176503407,0.264755111,SLL
78,1534,175,40,0.007336974,0.011005461,0.007199764,0.010799646,0.019631684,0.029447526,SLL
78,1534,175,50,0.029687981,0.044531972,0.03160789,0.047411835,0.031532415,0.047298623,SLL
78,1534,175,56,0.059349733,0.089024599,0.058507787,0.087761681,0.071799056,0.107698584,SLL
78,1628,152,40,0.032475829,0.048713744,0.030723274,0.046084911,0.03741169,0.056117535,SLL
78,1628,152,50,0.070091788,0.105137683,0.095075739,0.142613609,0.453664209,0.680496313,SLL
78,1628,152,56,0.14341353,0.215120296,0.143614502,0.215421754,0.580578983,0.870868475,SLL
78,1628,159.6666667,40,0.028352976,0.042529464,0.028289142,0.042433713,0.061213268,0.091819902,SLL
78,1628,159.6666667,50,0.130407067,0.195610601,0.129391105,0.194086658,0.269878644,0.404817966,SLL
78,1628,159.6666667,56,0.27466138,0.41199207,0.259480469,0.389220704,0.361350382,0.542025573,SLL
78,1628,167.3333333,40,0.040286124,0.060429186,0.043963909,0.065945864,0.048956723,0.073435084,SLL
78,1628,167.3333333,50,0.091543402,0.137315104,0.09266249,0.138993735,0.136548676,0.204823013,SLL
78,1628,167.3333333,56,0.191920161,0.287880241,0.200535726,0.300803589,0.194820161,0.292230241,SLL
78,1628,175,40,0.007944524,0.011916786,0.007827759,0.011741638,0.028531015,0.042796522,SLL
78,1628,175,50,0.047904358,0.071856538,0.052141249,0.078211874,0.039363318,0.059044977,SLL
78,1628,175,56,0.092629255,0.138943883,0.112990552,0.169485828,0.084879271,0.127318907,SLL
78,1628,181.5,40,0.016832352,0.025248528,0.016444564,0.024666846,0.027392209,0.041088313,SLL
78,1628,181.5,50,0.044548988,0.066823483,0.048920631,0.073380947,0.04066503,0.060997546,SLL
78,1628,181.5,56,0.07267943,0.109019145,0.095561054,0.143341581,0.06345312,0.09517968,SLL
78,1628,188,40,0.00868251,0.013023765,0.01267655,0.019014825,0.008859336,0.013289005,SLL
78,1628,188,50,0.004405545,0.006608318,0.015295634,0.02294345,0.010804171,0.016206257,SLL
78,1628,188,56,0.025322523,0.037983784,0.025268167,0.03790225,0.02468671,0.037030066,SLL
78,1722,152,40,0.022731721,0.034097582,0.028160453,0.042240679,0.042933106,0.06439966,SLL
78,1722,152,50,0.138419446,0.207629169,0.127780128,0.191670193,0.256880562,0.385320843,SLL
78,1722,152,56,0.274793921,0.412190882,0.379795438,0.569693157,0.671437481,1.007156222,SLL
78,1722,159.6666667,40,0.079296003,0.118944005,0.118749053,0.178123579,0.092778146,0.139167218,SLL
78,1722,159.6666667,50,0.164705587,0.247058381,0.160801343,0.241202014,0.274975062,0.412462592,SLL
78,1722,159.6666667,56,0.292023256,0.438034885,0.283029219,0.424543829,0.39385092,0.59077638,SLL
78,1722,167.3333333,40,0.035503065,0.053254597,0.038170501,0.057255751,0.0634874,0.0952311,SLL
78,1722,167.3333333,50,0.118256181,0.177384272,0.121899321,0.182848982,0.145791921,0.218687881,SLL
78,1722,167.3333333,56,0.195741805,0.293612708,0.191879216,0.287818824,0.22785622,0.34178433,SLL
78,1722,175,40,0.012361526,0.01854229,0.01948601,0.029229015,0.039651692,0.059477538,SLL
78,1722,175,50,0.065209389,0.097814083,0.066334426,0.09950164,0.060816765,0.091225147,SLL
78,1722,175,56,0.082798317,0.124197475,0.05989189,0.089837836,0.098341877,0.147512815,SLL
78,1722,181.5,40,0.026854396,0.040281594,0.028605103,0.042907655,0.027851582,0.041777372,SLL
78,1722,181.5,50,0.055992402,0.083988604,0.045061409,0.067592114,0.041066051,0.061599076,SLL
78,1722,181.5,56,0.086145596,0.129218395,0.085604876,0.128407314,0.071380817,0.107071225,SLL
78,1722,188,40,0.007149292,0.010723938,0.007362673,0.011044009,0.012644112,0.018966168,SLL
78,1722,188,50,0.012755466,0.019133199,0.013379386,0.020069078,0.016284566,0.024426848,SLL
78,1722,188,56,0.036153242,0.054229862,0.036588382,0.054882572,0.035351734,0.053027601,SLL
78,1816,152,40,0.022255496,0.033383244,0.026745321,0.040117982,0.060430537,0.090645806,SLL
78,1816,152,50,0.175323736,0.262985603,0.172512269,0.258768404,0.384300752,0.576451129,SLL
78,1816,152,56,0.342871147,0.51430672,0.334499267,0.501748901,0.553288893,0.829933339,SLL
78,1816,159.6666667,40,0.051695824,0.077543736,0.052228034,0.07834205,0.122944203,0.184416305,SLL
78,1816,159.6666667,50,0.188988931,0.283483396,0.190243911,0.285365867,0.276817162,0.415225743,SLL
78,1816,159.6666667,56,0.320447868,0.480671802,0.328813439,0.493220159,0.440529417,0.660794125,SLL
78,1816,167.3333333,40,0.046259522,0.069389284,0.046300828,0.069451243,0.077568406,0.116352609,SLL
78,1816,167.3333333,50,0.160364988,0.240547481,0.220981861,0.331472792,0.164983917,0.247475876,SLL
78,1816,167.3333333,56,0.306562163,0.459843244,0.317625828,0.476438741,0.376557523,0.564836284,SLL
78,1816,175,40,0.012012124,0.018018186,0.012658894,0.018988341,0.0433532,0.0650298,SLL
78,1816,175,50,0.010265492,0.015398238,0.010907572,0.016361358,0.064426899,0.096640348,SLL
78,1816,175,56,0.156758976,0.235138463,0.155716058,0.233574087,0.211934353,0.317901529,SLL
